Day,Open,High,Low,Close,Adj Close,Volume
782,15101.144,15160.425,14902.9732,14902.9732,14902.9732,37425004
783,14924.9789,14977.9633,14724.4488,14738.177,14738.177,47151985
784,14778.9989,14968.298,14756.9737,14920.5452,14920.5452,33237154
785,15088.5404,15177.9346,15028.6924,15144.693,15144.693,35729220
786,15193.5918,15245.2625,15050.6978,15145.3487,15145.3487,50591595
787,15171.1505,15229.6135,15129.2259,15206.1064,15206.1064,34824129
788,15116.4617,15152.9437,15058.2174,15065.0745,15065.0745,35766839
789,15369.738,15444.6767,15305.4806,15342.0487,15342.0487,37006989
790,15388.3775,15473.8601,15382.9015,15465.7423,15465.7423,24644243
791,15556.4468,15613.5287,15525.2356,15558.8464,15558.8464,26080718
792,15602.2438,15602.2438,15321.7798,15337.6727,15337.6727,29897444
793,15356.5288,15420.7868,15242.9793,15349.9762,15349.9762,28488746
794,15335.6183,15371.228,15253.2136,15352.7232,15352.7232,29603769
795,15541.4007,15644.8627,15490.68,15490.68,15490.68,28556094
796,15441.336,15442.1678,15267.8216,15267.8216,15267.8216,22040523
797,15358.1633,15509.3395,15341.6148,15433.8603,15433.8603,24113225
798,15457.4173,15459.6746,15378.9388,15406.9276,15406.9276,24409306
799,15310.9061,15421.5731,15302.9593,15346.5193,15346.5193,25158340
800,15466.1986,15466.1986,15379.364,15411.3145,15411.3145,22933225
801,15349.9828,15411.8668,15268.5594,15348.4569,15348.4569,21523022
802,15176.2858,15179.0828,14999.7334,15044.2045,15044.2045,29717519
803,14875.0666,14936.606,14750.2341,14796.2761,14796.2761,33612591
804,14975.615,15137.1955,14934.174,15135.007,15135.007,24684823
805,15011.6363,15061.549,14924.23,15053.919,15053.919,23274812
806,15122.3375,15198.1111,15018.8446,15138.3147,15138.3147,22286342
807,15141.2856,15147.8145,15045.6151,15046.498,15046.498,27459011
808,14987.6005,15093.3636,14956.73,15048.9592,15048.9592,28316163
809,14946.8032,14972.4889,14824.9517,14851.9422,14851.9422,37538599
810,15016.5041,15226.6704,14986.7344,15175.5264,15175.5264,42276829
811,15137.8074,15199.4365,15089.7626,15151.934,15151.934,31888829
812,15232.1833,15392.1535,15216.2392,15305.526,15305.526,31574779
813,15213.2982,15239.6046,14847.4112,14885.5142,14885.5142,35732091
814,14964.2576,15026.2417,14535.0583,14670.0029,14670.0029,41119636
815,14456.6252,14473.6814,14175.0498,14207.6498,14207.6498,32497829
816,14385.6415,14601.6369,14385.6415,14572.8434,14572.8434,35355462
817,14598.4804,14599.6758,14248.9003,14348.0615,14348.0615,29408657
818,14454.0163,14738.4229,14454.0163,14699.9586,14699.9586,33547389
819,14584.7539,14681.2337,14486.8118,14591.6368,14591.6368,31631283
820,14457.57,14613.8745,14429.8021,14573.0988,14573.0988,24768557
821,14576.521,14649.7146,14537.0344,14601.3848,14601.3848,26422238
822,14551.1075,14742.9019,14551.1075,14629.6538,14629.6538,27097702
823,14771.8935,14802.9635,14733.9497,14791.0545,14791.0545,22846438
824,14733.6741,14896.7034,14733.6741,14861.089,14861.089,29682938
825,14803.1276,14825.8902,14708.3448,14806.0783,14806.0783,59156148
826,14998.386,15144.4506,14991.705,15121.2629,15121.2629,34409468
827,15027.454,15093.8732,14909.4642,14944.9262,14944.9262,23933960
828,15082.1254,15122.0794,14880.6394,14986.2659,14986.2659,23662306
829,14833.9837,14974.802,14748.8027,14945.1606,14945.1606,33798852
830,15087.201,15226.5139,15081.3311,15174.7874,15174.7874,28098327
831,14941.5433,14987.9789,14870.851,14962.2741,14962.2741,24610155
832,15112.2276,15126.2976,14987.586,15011.4796,15011.4796,23550540
833,15090.8936,15140.0693,15013.7981,15048.0469,15048.0469,20573939
834,15024.6054,15040.4447,14972.7601,15003.4163,15003.4163,23185288
835,14990.6003,15098.7569,14990.6003,15073.2681,15073.2681,25374460
836,15062.2256,15088.61,14963.3848,15020.0387,15020.0387,31426303
837,15150.6653,15179.3733,15084.7476,15155.1822,15155.1822,19320637
838,15151.8693,15268.3051,15141.3463,15247.8225,15247.8225,25973849
839,15229.6781,15296.1752,15207.6335,15221.8149,15221.8149,25025750
840,15186.4274,15211.6118,15043.7034,15118.173,15118.173,28238419
841,15184.1774,15184.1774,15091.0194,15094.1981,15094.1981,40303154
842,14735.878,14735.878,14368.3549,14479.53,14479.53,33393498
843,14761.0155,14958.8723,14751.3816,14953.111,14953.111,32221969
844,14986.3222,15049.0495,14972.3878,14980.0815,14980.0815,23888130
845,14966.6901,15030.854,14938.9242,14999.6294,14999.6294,19931004
846,15072.3352,15091.4071,14997.5559,15035.5452,15035.5452,23161301
847,15096.3319,15100.8013,15030.0974,15062.8126,15062.8126,23317883
848,14925.9637,14938.4712,14826.9531,14866.7137,14866.7137,30566956
849,14944.2592,14997.3619,14883.9828,14890.0697,14890.0697,27231026
850,14888.4343,14888.8267,14781.2293,14823.6954,14823.6954,23619118
851,14841.0593,14908.2799,14825.2415,14874.1524,14874.1524,20752823
852,14911.7478,14922.9149,14845.01,14853.8966,14853.8966,18474427
853,14797.7391,14834.004,14751.124,14779.8142,14779.8142,19392138
854,14639.4386,14728.8372,14587.3034,14693.5931,14693.5931,27773393
855,14654.4874,14672.1399,14543.489,14543.489,14543.489,27974137
856,14328.437,14463.0464,14163.1351,14432.261,14432.261,37793146
857,14737.4932,14832.1133,14733.8107,14818.5756,14818.5756,24087850
858,14896.664,14968.5124,14888.9955,14898.957,14898.957,22607621
859,14788.9174,14882.0,14771.0309,14836.2027,14836.2027,25955259
860,14774.5789,14791.3523,14619.7323,14639.8596,14639.8596,24306032
861,14509.45,14593.3012,14410.1424,14490.7282,14490.7282,25273482
862,14360.2964,14427.3232,14272.1676,14354.7626,14354.7626,22442832
863,14135.2974,14245.2295,14124.1085,14154.0877,14154.0877,30738129
864,14326.4239,14396.318,14166.8854,14223.6445,14223.6445,23481627
865,14543.4088,14567.3097,14437.3974,14461.7397,14461.7397,24452379
866,14444.7071,14509.034,14419.2248,14474.8733,14474.8733,26131399
867,14366.5983,14436.6114,14258.6217,14318.1489,14318.1489,24782542
868,14290.3926,14329.2809,14259.8767,14321.2236,14321.2236,31035037
869,14323.0524,14334.1572,14113.2614,14119.0053,14119.0053,30396608
870,14144.8362,14320.4185,14144.8362,14292.8524,14292.8524,27783825
871,14201.2964,14275.66,14156.1752,14233.1184,14233.1184,24299900
872,14263.6679,14275.7758,14199.532,14248.7806,14248.7806,32576763
873,14296.8391,14408.4442,14296.8391,14401.4681,14401.4681,27144353
874,14409.7745,14503.198,14409.7745,14467.404,14467.404,26178817
875,14388.8799,14513.528,14348.3812,14389.4583,14389.4583,27160248
876,14555.0473,14607.3805,14518.2782,14567.8503,14567.8503,32234020
877,14494.2022,14546.9799,14406.298,14410.7779,14410.7779,28065663
878,14551.5486,14567.6571,14505.0323,14519.4704,14519.4704,25089010
879,14424.6717,14438.7309,14228.2029,14277.9045,14277.9045,27774385
880,14322.9511,14366.1531,14197.427,14197.427,14197.427,22757039
881,14205.1918,14336.524,14168.7642,14292.1438,14292.1438,24301709
882,14155.4272,14210.3059,14081.5465,14094.7674,14094.7674,32530047
883,14120.8638,14161.4765,13973.8208,14004.1168,14004.1168,34916964
884,14038.6521,14218.5841,14038.6521,14194.1183,14194.1183,25851752
885,14305.4376,14390.6188,14305.4376,14346.2378,14346.2378,22848694
886,14325.1996,14392.0532,14281.8238,14302.8462,14302.8462,23864062
887,14235.8352,14253.582,14179.9386,14209.538,14209.538,23406470
888,14218.5768,14264.6742,14167.0201,14249.4564,14249.4564,23337776
889,14323.4183,14351.1482,14214.9844,14283.1682,14283.1682,28430040
890,14298.7624,14540.5177,14253.0332,14504.6762,14504.6762,32881818
891,14577.0756,14721.2119,14577.0756,14717.7717,14717.7717,28564892
892,14837.8146,14891.7808,14780.8247,14848.7645,14848.7645,28758346
893,14875.0833,15146.9364,14865.4124,15135.7431,15135.7431,33437280
894,15290.0559,15395.692,15273.5376,15372.2923,15372.2923,32831627
895,15483.8577,15568.9925,15460.2877,15500.5523,15500.5523,37603880
896,15510.965,15730.6385,15494.1014,15699.0865,15699.0865,36844026
897,15454.9427,15526.3126,15429.5152,15480.2091,15480.2091,36478168
898,15535.9351,15686.9037,15522.8051,15686.9037,15686.9037,40951530
899,15648.9486,15687.7719,15575.2639,15687.7719,15687.7719,29437233
900,15878.1474,15987.6935,15836.6365,15922.4467,15922.4467,33341818
901,15689.4711,15745.7314,15629.2819,15713.9554,15713.9554,31959880
902,15794.797,15803.178,15586.4917,15648.848,15648.848,29480403
903,15679.4144,15759.1084,15664.6525,15737.4684,15737.4684,42166125
904,15515.6749,15531.0504,15418.1347,15421.8514,15421.8514,34275065
905,15342.489,15406.1235,15254.3639,15288.1592,15288.1592,34745109
906,15526.1024,15595.524,15509.9752,15581.3223,15581.3223,38353819
907,15608.5883,15679.1047,15567.1308,15589.1226,15589.1226,33539579
908,15546.5956,15580.2497,15474.1861,15568.0415,15568.0415,44705721
909,15116.2902,15150.6659,14971.947,15081.766,15081.766,42938044
910,15310.0325,15337.5158,15176.5258,15249.6972,15249.6972,45122364
911,15147.4286,15229.5827,14860.1913,14906.9986,14906.9986,39888330
912,14895.7026,14896.518,14536.2449,14588.2029,14588.2029,35056717
913,14473.1038,14477.3757,14168.6303,14355.323,14355.323,46046611
914,14385.3269,14475.5935,14005.4538,14126.1701,14126.1701,47522742
915,14282.7737,14463.0193,14252.8308,14289.0928,14289.0928,37533647
916,14488.6709,14638.5542,14482.2211,14497.7526,14497.7526,40079403
917,14464.2645,14776.4204,14420.7076,14733.427,14733.427,34655768
918,14649.049,14654.1965,14498.4863,14531.5476,14531.5476,32587557
919,14407.5805,14550.9875,14360.3963,14435.7128,14435.7128,29419648
920,14494.3101,14654.4455,14478.7204,14641.2406,14641.2406,30219062
921,14726.3584,14877.314,14695.1333,14870.296,14870.296,32773649
922,14941.583,14967.5231,14854.5748,14906.476,14906.476,27490325
923,14987.1431,15067.0327,14965.5712,15037.709,15037.709,28687381
924,15107.4646,15160.4998,15023.3422,15040.4261,15040.4261,29515488
925,14929.8474,14964.7129,14692.2414,14702.3819,14702.3819,25527922
926,14531.4923,14740.461,14515.2419,14646.5707,14646.5707,28110728
927,14632.0249,14704.6376,14604.0299,14669.6111,14669.6111,29092969
928,14865.3571,14985.1687,14848.0597,14957.0337,14957.0337,35293983
929,14910.6903,14953.3917,14815.3639,14932.3617,14932.3617,35391408
930,14820.9187,14832.9821,14729.2626,14794.4717,14794.4717,64271697
931,14854.1842,14947.7292,14676.8258,14892.0832,14892.0832,49577668
932,15096.7305,15269.7497,15064.2788,15259.5842,15259.5842,33653575
933,15191.3747,15262.1021,15188.6828,15221.5384,15221.5384,35019086
934,15347.575,15358.4049,15275.1226,15313.9749,15313.9749,41931259
935,15363.6015,15363.6015,15190.2708,15245.6176,15245.6176,31694823
936,15304.8193,15304.8193,15187.2628,15187.2628,15187.2628,31246912
937,15301.4497,15401.3161,15137.2197,15160.5933,15160.5933,30505431
938,14977.6287,15022.6606,14911.3317,14925.1816,14925.1816,30092517
939,14966.7089,15116.0554,14963.5609,15086.0821,15086.0821,25293106
940,15192.7483,15337.4143,15192.7483,15310.9136,15310.9136,30124447
941,15326.7871,15354.8168,15280.9425,15311.069,15311.069,27434706
942,15401.7778,15511.1282,15366.3348,15432.0164,15432.0164,28384585
943,15426.044,15427.7415,15280.1273,15313.418,15313.418,29083853
944,15291.7395,15352.7141,15190.8073,15292.1169,15292.1169,30487211
945,15211.5662,15276.9922,15184.9513,15265.3582,15265.3582,31707366
946,15321.6254,15418.8462,15282.1753,15402.0956,15402.0956,27982829
947,15290.2438,15339.0069,15058.0202,15104.2724,15104.2724,33594079
948,15212.6395,15264.6581,15199.6303,15227.9343,15227.9343,24337512
949,15193.8563,15198.2706,14821.3935,14897.0454,14897.0454,35357330
950,14630.3028,14856.6288,14552.4263,14602.4026,14602.4026,40841385
951,14756.4557,14811.6247,14347.6787,14349.0296,14349.0296,65350656
952,14332.8765,14456.0963,14192.6063,14368.3085,14368.3085,37755914
953,14279.9102,14394.4699,14243.2068,14299.0608,14299.0608,35319162
954,14420.002,14517.6438,14289.2524,14517.6438,14517.6438,32965625
955,14417.9151,14423.6053,14224.7596,14344.674,14344.674,29010632
956,14492.1323,14739.1581,14400.8908,14655.2808,14655.2808,32407853
957,14839.5402,14893.4236,14751.1923,14874.4468,14874.4468,35103707
958,14796.4552,14838.0148,14744.178,14744.178,14744.178,26506459
959,14705.3907,14786.0262,14628.2994,14651.4325,14651.4325,25549244
960,14717.5214,14762.671,14660.1948,14684.3133,14684.3133,24916961
961,14709.632,14770.4703,14583.3261,14646.6727,14646.6727,24813415
962,14613.5179,14699.7605,14613.5179,14665.6934,14665.6934,24931596
963,14917.1317,15021.3617,14872.6002,15019.4189,15019.4189,26155311
964,14860.5418,14886.4675,14679.5041,14701.4435,14701.4435,35611116
965,14520.856,14580.3477,14299.25,14322.1297,14322.1297,30037077
966,14576.4808,14691.8898,14533.657,14683.574,14683.574,23575433
967,14740.1835,14770.9419,14667.9556,14713.4738,14713.4738,19911551
968,14778.0343,14827.1311,14745.6705,14827.1311,14827.1311,20042016
969,14809.933,14827.4362,14777.8075,14782.476,14782.476,16184058
970,14890.0323,14899.834,14824.0765,14833.2013,14833.2013,18394122
971,14946.6615,15033.2283,14908.6457,15006.4618,15006.4618,19381336
972,14879.9758,14936.7071,14743.4083,14834.3801,14834.3801,21832905
973,14903.9767,14961.006,14792.8216,14902.6676,14902.6676,18732614
